iteration;replicate;time;last_generation;population;bmi_category_prop;am;kid-father-cor;kid-mother-cor
5226;1;3536.0;100.0;5934;[0.141051567239636, 0.3134479271991911, 0.35085945399393326, 0.19464105156723963];0.8497277819134285;0.6486007175271257;0.6456681936252946
5227;1;3586.0;100.0;5928;[0.14119433198380565, 0.32101889338731443, 0.3510458839406208, 0.1867408906882591];0.8321342043822906;0.6178230461528585;0.6316406561120382
5228;1;3542.0;100.0;5725;[0.11283842794759825, 0.27109170305676855, 0.38253275109170304, 0.23353711790393014];0.8680712672407165;0.623432249888733;0.6321143095947043
5229;1;3468.0;100.0;5841;[0.10734463276836158, 0.26536551960280774, 0.39222735832905326, 0.23506248929977744];0.8502559687255851;0.5988012077796294;0.5907307312353495
523;1;3492.0;100.0;6018;[0.12296444001329346, 0.26138251910933863, 0.38600864074443336, 0.22964440013293452];0.9025157827344583;0.7308166800193371;0.7355208573541213
5230;1;3356.0;100.0;5956;[0.09200805910006717, 0.25889858965748824, 0.39338482202820685, 0.25570852921423776];0.8879779894229836;0.6324891077874529;0.6196603112693109
5231;1;3402.0;100.0;5834;[0.09358930407953377, 0.24682893383613302, 0.4081247857387727, 0.2514569763455605];0.8246777109602882;0.5646810541522266;0.5767882023389028
5232;1;3452.0;101.0;5956;[0.0997313633310947, 0.27871054398925454, 0.3811282740094023, 0.24042981867024849];0.7747324921943862;0.5743633943615121;0.5813044373751651
5233;1;3504.0;100.0;5806;[0.12349293833964864, 0.2790217016879091, 0.3797795384085429, 0.21770582156389942];0.7813555582378363;0.5949658980628529;0.599930216662955
5234;1;3620.0;100.0;5898;[0.15598507968802985, 0.31095286537809425, 0.34893184130213634, 0.18413021363173956];0.8506220071798187;0.6568938253814879;0.6545090055995404
5235;1;3507.0;100.0;5999;[0.1433572262043674, 0.28371395232538754, 0.3720620103350558, 0.2008668111351892];0.8268311995005608;0.6336952829430486;0.6375501834459699
5236;1;3518.0;100.0;5813;[0.11921555135042147, 0.2764493376913814, 0.3813865473937726, 0.22294856356442458];0.8656448593187179;0.6645470407545649;0.659060357033729
5237;1;3509.0;100.0;5735;[0.09328683522231909, 0.2566695727986051, 0.3949433304272014, 0.25510026155187443];0.8064998755019798;0.6301356245920008;0.6295679414710618
5238;1;3381.0;100.0;5970;[0.07939698492462312, 0.23969849246231156, 0.4185929648241206, 0.2623115577889447];0.8720818211213501;0.6338938972564563;0.6316416349631513
5239;1;3348.0;100.0;5850;[0.07555555555555556, 0.2235897435897436, 0.4246153846153846, 0.27623931623931625];0.7827038850207543;0.633925359057379;0.6236850043719347
524;1;3515.0;100.0;5733;[0.09768009768009768, 0.2523983952555381, 0.4004884004884005, 0.2494331065759637];0.6514610271364859;0.6407702532835394;0.6481346207969677
5240;1;3425.0;100.0;5782;[0.09079903147699758, 0.24731926668972673, 0.4088550674507091, 0.25302663438256656];0.8228200086394418;0.6820413196682585;0.6792038624480544
5241;1;3626.0;100.0;5763;[0.09422175950026028, 0.23633524206142634, 0.41297935103244837, 0.256463647405865];0.8291460146375808;0.6706202504294223;0.6807306307952697
5242;1;3552.0;100.0;5922;[0.13221884498480244, 0.2872340425531915, 0.3718338399189463, 0.20871327254305977];0.8115113351564697;0.6958104964564686;0.677495489276641
5243;1;3628.0;100.0;5816;[0.14133425034387895, 0.26014442916093533, 0.3732806052269601, 0.2252407152682256];0.7515573376030975;0.6707104672094796;0.6914755196650033
5244;1;3576.0;100.0;6002;[0.09413528823725426, 0.24708430523158947, 0.3940353215594802, 0.2647450849716761];0.841392023132166;0.709729954547291;0.7082290615183767
5245;1;3531.0;100.0;6008;[0.08239014647137151, 0.22286950732356858, 0.41527962716378164, 0.2794607190412783];0.7626379584880679;0.6765947249052255;0.6709284443118275
5246;1;3372.0;100.0;6053;[0.05914422600363456, 0.19230133817941517, 0.4270609615066909, 0.3214934743102594];0.7576391841656784;0.6757170186931676;0.6843125947039821
5247;1;3364.0;100.0;5875;[0.04017021276595745, 0.17157446808510637, 0.45378723404255317, 0.334468085106383];0.8543363826379227;0.6947930923834404;0.7028701676092248
5248;1;3494.0;100.0;5935;[0.04465037910699242, 0.1890480202190396, 0.42796967144060655, 0.3383319292333614];0.8311908941872832;0.695905447394459;0.7102501784768368
5249;1;3437.0;100.0;5860;[0.07133105802047782, 0.2332764505119454, 0.42150170648464164, 0.2738907849829352];0.8410473363154386;0.7542410564845644;0.7440051660913815
525;1;3502.0;100.0;5796;[0.12732919254658384, 0.25741890959282265, 0.3590407177363699, 0.2562111801242236];0.41371141094663655;0.5820985952780319;0.5960892961630824
5250;1;3503.0;100.0;6017;[0.09988366295496094, 0.24098387900947316, 0.3895629051022104, 0.2695695529333555];0.7383353904478472;0.7339223036500552;0.7293809571499105
5251;1;3436.0;100.0;5852;[0.11414900888585099, 0.26777170198222827, 0.3716678058783322, 0.24641148325358853];0.8286331364904789;0.7984231868658624;0.7827544757987633
5252;1;3523.0;100.0;5786;[0.05997234704459039, 0.20774282751469064, 0.4083995852056689, 0.3238852402350501];0.6905125739836939;0.7482066507679808;0.7293527717665305
5253;1;3454.0;100.0;5831;[0.03412793688904133, 0.16532327216600926, 0.41433716343680327, 0.38621162750814614];0.7315959343189993;0.7503044817024223;0.7339646085207511
5254;1;3348.0;100.0;5850;[0.02188034188034188, 0.11555555555555555, 0.4348717948717949, 0.4276923076923077];0.7703823449087468;0.7545728951404065;0.7614901986464041
5255;1;3367.0;100.0;6041;[0.015229266677702366, 0.10064558847872869, 0.4179771560999834, 0.4661479887435855];0.7755557399253352;0.7595066801965997;0.7669138858844885
5256;1;3440.0;100.0;5777;[0.02232992902890774, 0.1113034446944781, 0.4048814263458542, 0.4614851999307599];0.7708935017717268;0.757447146428315;0.7650817667057659
5257;1;3424.0;100.0;5754;[0.01616266944734098, 0.11783107403545359, 0.4094542926659715, 0.4565519638512339];0.7565902912512864;0.7765277776979312;0.7905134931940239
5258;1;3545.0;100.0;5835;[0.038389031705227075, 0.16572407883461868, 0.4700942587832048, 0.32579263067694947];0.8229721260770227;0.8378671298426921;0.8332846177337013
5259;1;3516.0;100.0;5865;[0.047399829497016197, 0.22523444160272804, 0.40358056265984654, 0.3237851662404092];0.8144827961849522;0.8678612508087824;0.8596338419684599
526;1;3478.0;100.0;5910;[0.09357021996615905, 0.2311336717428088, 0.3710659898477157, 0.30423011844331643];0.19556744133630094;0.4673807300664691;0.4801909231964313
5260;1;3427.0;100.0;5764;[0.006766134628730049, 0.07425399028452463, 0.3147120055517002, 0.6042678695350451];0.7762177800747664;0.833163420792205;0.825993427604304
5261;1;3437.0;100.0;5851;[0.0015381985985301657, 0.017432917450008547, 0.22884976927021022, 0.7521791146812511];0.8268979914022623;0.8443951192829042;0.8527570900583906
5262;1;3278.0;100.0;5807;[0.0, 0.004649560874806269, 0.13742035474427416, 0.8579300843809196];0.7278279646156894;0.8353895560068793;0.8455890115591275
5263;1;3371.0;101.0;5960;[0.0, 0.0, 0.004697986577181208, 0.9953020134228188];0.6425784940279462;0.8738974388587303;0.7608837286190768
5264;1;3360.0;100.0;5828;[0.0, 0.005147563486616335, 0.15459849004804394, 0.8402539464653397];0.7727924417124148;0.8262712974253903;0.8247811613195116
5265;1;3387.0;100.0;6021;[0.001162597575153629, 0.03869789071582794, 0.3148978574987544, 0.645241654210264];0.8154150923242866;0.8511207679658028;0.863766096495565
5266;1;3632.0;100.0;5923;[0.0351173391862232, 0.1524565254094209, 0.44504474084079015, 0.3673813945635658];0.8541247122744918;0.8602219381731645;0.8715977392423268
5267;1;3533.0;100.0;5775;[0.047792207792207796, 0.1728138528138528, 0.4072727272727273, 0.37212121212121213];0.8177141143133212;0.8457109463471538;0.8556365104005879
5268;1;3525.0;100.0;5877;[0.017185638931427598, 0.10651693040667007, 0.41364641824059895, 0.4626510124213034];0.8030453363676822;0.7921508172004095;0.8134623730117604
5269;1;3458.0;100.0;5832;[0.01903292181069959, 0.10390946502057613, 0.3816872427983539, 0.49537037037037035];0.7726817217805276;0.8100852982242362;0.8137441236462384
527;1;3471.0;100.0;5989;[0.11688094840540991, 0.2666555351477709, 0.35181165470028386, 0.2646518617465353];0.017619693680392956;0.3934291819142837;0.4062689512688518
5270;1;3371.0;100.0;5898;[0.018819938962360123, 0.10206849779586301, 0.40301797219396407, 0.4760935910478128];0.7636523250117598;0.7434062001495896;0.7298137247826703
5271;1;3335.0;100.0;5939;[0.01666947297524836, 0.10271089408991413, 0.3926586967502947, 0.48796093618454284];0.7837421524994829;0.7761414540436883;0.7620841328683461
5272;1;3389.0;100.0;6048;[0.027447089947089946, 0.13740079365079366, 0.4482473544973545, 0.3869047619047619];0.7844305893020753;0.7589656051330572;0.768692499270654
5273;1;3546.0;100.0;5910;[0.048561759729272416, 0.17766497461928935, 0.41742808798646364, 0.35634517766497464];0.8107600725590943;0.7776114929347747;0.7789838594092862
5274;1;3561.0;100.0;5968;[0.10623324396782842, 0.23894101876675602, 0.40968498659517427, 0.2451407506702413];0.8118351680491815;0.7701318855342074;0.776350123825395
5275;1;3569.0;100.0;5699;[0.13949815757150377, 0.2770661519564836, 0.3693630461484471, 0.21407264432356554];0.7964612884369848;0.7739186204127257;0.7657818592981881
5276;1;3533.0;100.0;5827;[0.06040844345289171, 0.20919855843487214, 0.4257765574051828, 0.30461644070705335];0.7458430330052709;0.7578192673055805;0.7377398284988814
5277;1;3358.0;100.0;5899;[0.04661807085946771, 0.19376165451771488, 0.42176640108492963, 0.33785387353788776];0.7597433586364266;0.7354135178948086;0.7212553541811756
5278;1;3379.0;100.0;5869;[0.048389844948032036, 0.17600954165956723, 0.44198330209575737, 0.3336173112966434];0.742147381040288;0.6760438825162968;0.7027885689266304
5279;1;3371.0;100.0;5968;[0.04876005361930295, 0.2101206434316354, 0.4252680965147453, 0.31585120643431636];0.7705852316464415;0.673296053158836;0.6743591366674219
528;1;3467.0;100.0;5765;[0.0971379011274935, 0.24527320034692107, 0.3814397224631396, 0.27614917606244577];0.23675054651070382;0.524626845204371;0.5035993402072915
5280;1;3432.0;101.0;5794;[0.055747324818778046, 0.216430790472903, 0.4223334483948913, 0.3054884363134277];0.7727505647407451;0.698362888661885;0.6795826620827041
5281;1;3450.0;100.0;5786;[0.07760110611821638, 0.24749395091600415, 0.40563428966470794, 0.2692706533010715];0.8078232917139161;0.7104012094393921;0.7087995561989788
5282;1;3598.0;100.0;5780;[0.1416955017301038, 0.30190311418685123, 0.3666089965397924, 0.1897923875432526];0.8216556519031817;0.7222176984168603;0.7220248495893105
5283;1;3597.0;100.0;5940;[0.14983164983164984, 0.2932659932659933, 0.3432659932659933, 0.21363636363636362];0.7746183298758779;0.7004067020571546;0.689300255915179
5284;1;3537.0;100.0;5768;[0.11494452149791956, 0.2699375866851595, 0.3776005547850208, 0.23751733703190014];0.7127920580469888;0.6701613558829326;0.6564238561829087
5285;1;3448.0;100.0;5992;[0.092456608811749, 0.24833110814419226, 0.4007009345794392, 0.2585113484646195];0.8129958757003493;0.6540875283169624;0.6718731185372345
5286;1;3381.0;100.0;5928;[0.07844129554655871, 0.22958839406207826, 0.4104251012145749, 0.2815452091767881];0.7313265119227228;0.6329126793888938;0.6347873803810187
5287;1;3386.0;100.0;6052;[0.07204230006609386, 0.21183079973562458, 0.4182088565763384, 0.2979180436219432];0.759147998925362;0.58924056428004;0.5736904776680967
5288;1;3407.0;100.0;5836;[0.0855037697052776, 0.25651130911583275, 0.3949623029472241, 0.2630226182316655];0.7107723709071377;0.612960581257614;0.6096266170510022
5289;1;3482.0;101.0;5859;[0.1199863457927974, 0.28400750981396145, 0.3713944359105649, 0.22461170848267623];0.8154983879497093;0.6517169478958804;0.6665500286318701
529;1;3456.0;100.0;6008;[0.09703728362183756, 0.262150466045273, 0.39264314247669774, 0.24816910785619176];0.4761891800792152;0.6180314775390634;0.5761041607968453
5290;1;3515.0;100.0;5756;[0.13776928422515636, 0.2883947185545518, 0.35997220291869353, 0.21386379430159833];0.7955430313374063;0.6450636613028451;0.6482894774648402
5291;1;3658.0;100.0;5890;[0.15483870967741936, 0.31426146010186756, 0.3575551782682513, 0.1733446519524618];0.7694803662204268;0.6194603950336401;0.5951889528383849
5292;1;3483.0;100.0;5889;[0.1314314824248599, 0.2966547800984887, 0.358974358974359, 0.21293937850229241];0.7784112270329063;0.6210133736371611;0.6154675141779375
5293;1;3439.0;100.0;5820;[0.11288659793814433, 0.2647766323024055, 0.3804123711340206, 0.24192439862542955];0.803224264277664;0.6088467616393025;0.605364571394892
5294;1;3512.0;100.0;5984;[0.10026737967914438, 0.2692179144385027, 0.3831885026737968, 0.24732620320855614];0.737373688510481;0.5598932177263299;0.572867903671101
5295;1;3365.0;100.0;5813;[0.10579735076552554, 0.2599346292792018, 0.4040942714605195, 0.23017374849475314];0.7489865008737578;0.5530495916941692;0.5434588276589947
5296;1;3548.0;100.0;6002;[0.10396534488503832, 0.26024658447184273, 0.384538487170943, 0.25124958347217596];0.7419159111368813;0.5652526881555445;0.5719524913524178
5297;1;3500.0;100.0;5850;[0.12393162393162394, 0.28102564102564104, 0.3700854700854701, 0.22495726495726495];0.7970635541470942;0.6169972935970564;0.6194350532948648
5298;1;3554.0;100.0;5792;[0.15780386740331492, 0.318542817679558, 0.34081491712707185, 0.18283839779005526];0.7501306097054092;0.6348455049009;0.6313144671982175
5299;1;3588.0;100.0;5890;[0.15534804753820033, 0.3195246179966044, 0.33174872665534805, 0.1933786078098472];0.72713129618266;0.6476061482454184;0.6395053727218656
53;1;3522.0;100.0;5747;[0.03810683835044371, 0.21802679658952498, 0.380198364364016, 0.3636680006960153];0.014159570814909804;0.4733496518782172;0.47616665757943843
530;1;3518.0;100.0;5881;[0.08382928073456895, 0.2287026015983676, 0.4052031967352491, 0.2822649209318143];0.7815009958456082;0.67566390543177;0.6726563425905763
5300;1;3478.0;100.0;5976;[0.1278447121820616, 0.28831994645247655, 0.3683065595716198, 0.21552878179384202];0.7116836735115831;0.6102158695929486;0.6216340324856586
5301;1;3521.0;100.0;5983;[0.09025572455289989, 0.24151763329433396, 0.39411666388099614, 0.27410997827177];0.8061913656729948;0.6325102079992525;0.6341287199163934
5302;1;3397.0;101.0;6063;[0.08329209962064985, 0.25647369289130795, 0.3941942932541646, 0.26603991423387763];0.7968034340338792;0.6313284418275824;0.6246268017959928
5303;1;3441.0;100.0;6064;[0.07948548812664907, 0.22658311345646437, 0.40682717678100266, 0.2871042216358839];0.7004302022131066;0.604984440371249;0.6139595968164204
5304;1;3371.0;100.0;5953;[0.09003863598185789, 0.25012598689736265, 0.3964387703678817, 0.2633966067528977];0.7004894516550039;0.6245365221523647;0.6145182304293871
5305;1;3521.0;100.0;5936;[0.09484501347708894, 0.25825471698113206, 0.4006064690026954, 0.24629380053908356];0.7854849766965898;0.6642997297247958;0.6628635168590193
5306;1;3591.0;100.0;5926;[0.13769827877151536, 0.29649004387445155, 0.362470469119136, 0.20334120823489707];0.7189636740729537;0.6664975365712569;0.6834414328244133
5307;1;3572.0;100.0;5863;[0.15674569333105917, 0.30564557393825686, 0.34129285348797544, 0.19631587924270852];0.6962136884372139;0.7083647090317265;0.7131769417145706
5308;1;3509.0;100.0;6045;[0.08651778329197685, 0.263358147229115, 0.39321753515301905, 0.25690653432588917];0.7801869742896799;0.6692811845827829;0.6620706535270221
5309;1;3468.0;100.0;5767;[0.06901335182937403, 0.22021848448066586, 0.42691173920582626, 0.28385642448413384];0.6451571506477325;0.6289670205798016;0.6212324158534877
531;1;3481.0;100.0;5748;[0.0742867084203201, 0.2336464857341684, 0.401356993736952, 0.2907098121085595];0.9308936727632087;0.7010265088347436;0.7061597246400779
5310;1;3433.0;100.0;5779;[0.05779546634365807, 0.19172867278075792, 0.4327738363038588, 0.3177020245717252];0.7772021526035222;0.6770189886906786;0.6766008613310028
5311;1;3386.0;100.0;5902;[0.052016265672653335, 0.21484242629617079, 0.4288376821416469, 0.304303625889529];0.756993663988599;0.6782069863423246;0.6730424762889285
5312;1;3432.0;100.0;5866;[0.03972042277531538, 0.18394135697238323, 0.440163654960791, 0.3361745652915104];0.7636270520177707;0.6897532224265616;0.6798602336060325
5313;1;3467.0;100.0;5880;[0.06836734693877551, 0.21683673469387754, 0.416156462585034, 0.29863945578231293];0.6750151351098098;0.687026494458509;0.680650854701114
5314;1;3524.0;100.0;5855;[0.10828351836037575, 0.24389410760034158, 0.39009393680614857, 0.2577284372331341];0.7687535821550282;0.7475115850556671;0.7520448294116228
5315;1;3686.0;100.0;5939;[0.15558174776898467, 0.3062805186058259, 0.3352416231688837, 0.20289611045630576];0.7784591227727099;0.7805656545705754;0.7638074447098355
5316;1;3436.0;100.0;5940;[0.06565656565656566, 0.2223905723905724, 0.44023569023569026, 0.2717171717171717];0.7618943077041865;0.7421418367411782;0.7520617835220321
5317;1;3532.0;100.0;5797;[0.030015525271692253, 0.168535449370364, 0.4481628428497499, 0.3532861825081939];0.7231649782991756;0.7542307399030118;0.7477822877729358
5318;1;3367.0;100.0;6021;[0.03139013452914798, 0.129380501577811, 0.4301611028068427, 0.4090682610861983];0.6829596972081919;0.7531014534906131;0.7600244055704685
5319;1;3342.0;100.0;5833;[0.0164580833190468, 0.09189096519801132, 0.4169381107491857, 0.4747128407337562];0.748261276037427;0.7275923656198581;0.7139383007381608
532;1;3461.0;100.0;5891;[0.08215922593787132, 0.2181293498557121, 0.42760142590392125, 0.2721099983024953];0.5794946356576303;0.6458102904481595;0.6218755831351412
5320;1;3341.0;100.0;6049;[0.019176723425359563, 0.12200363696478757, 0.4094891717639279, 0.44933046784592495];0.6734696803898667;0.7252823797832464;0.7201393724387336
5321;1;3408.0;100.0;5991;[0.01702553830746119, 0.1328659656150893, 0.41478884994157905, 0.4353196461358705];0.6908337672327675;0.781023313817087;0.7866703125105763
